patRIL	chamber	Pre	Learning	Memory	file
11055	10	-1.000	0.8583	-0.5533	6.hbx
11055	12	-0.5733	0.8306	0.1278	6.hbx
11055	13	0.1267	0.9506	1.000	6.hbx
11055	14	0.2200	0.8217	-0.2878	6.hbx
11055	15	0.1867	0.8583	1.000	6.hbx
11056	2	0.1867	-0.9211	-1.000	1.hbx
11056	4	-0.1333	0.9383	1.000	1.hbx
11056	5	0.5200	0.8917	0.4622	1.hbx
11056	6	-1.000	0.9178	-0.4078	1.hbx
11056	8	-0.02667	0.9517	1.000	1.hbx
11056	9	0.1867	0.7506	0.05111	1.hbx
11056	10	0.1733	0.8828	0.9789	1.hbx
11056	11	0.2400	0.6983	1.000	1.hbx
11056	12	-0.1667	0.8950	0.5322	1.hbx
11056	14	-0.7200	0.7756	0.9489	1.hbx
11056	15	0.006667	0.7833	1.000	1.hbx
11056	0	-0.5133	-0.6322	-1.000	2.hbx
11056	2	-0.006667	0.8972	1.000	2.hbx
11056	4	-0.9000	0.8983	0.9811	2.hbx
11056	5	0.2200	0.8583	-0.3478	2.hbx
11056	6	0.1400	0.9606	0.8100	2.hbx
11056	8	-0.4000	0.9317	-0.4744	2.hbx
11056	10	0.08000	0.8750	1.000	2.hbx
11056	11	-0.05333	0.8050	1.000	2.hbx
11056	12	0.1200	0.9122	1.000	2.hbx
11056	13	-0.2400	0.8194	0.8811	2.hbx
11056	14	-0.006667	0.8722	1.000	2.hbx
11056	15	0.2000	0.8522	1.000	2.hbx
11056	0	1.000	0.6761	1.000	3.hbx
11056	2	1.000	0.9839	0.9833	3.hbx
11056	4	1.000	0.9472	-0.8967	3.hbx
11056	6	-1.000	0.8600	1.000	3.hbx
11056	8	-0.4533	0.9322	0.6000	3.hbx
11056	10	1.000	0.3306	1.000	3.hbx
11056	11	1.000	0.9800	1.000	3.hbx
11056	13	1.000	0.8989	1.000	3.hbx
11056	14	0.9067	0.9761	1.000	3.hbx
11056	15	0.1667	0.9833	0.9111	3.hbx
11056	0	-0.2067	0.9744	1.000	4.hbx
11056	2	1.000	0.9956	0.9989	4.hbx
11056	4	1.000	0.9572	-0.3489	4.hbx
11056	6	1.000	0.9128	-0.4422	4.hbx
11056	8	0.006667	0.8667	-0.05000	4.hbx
11056	11	-0.06667	0.8528	0.6633	4.hbx
11056	13	0.2800	0.8572	1.000	4.hbx
11056	14	1.000	0.8600	-0.3811	4.hbx
11056	0	1.000	0.9644	0.3667	5.hbx
11056	5	1.000	0.8300	-0.7922	5.hbx
11056	6	-1.000	0.9022	1.000	5.hbx
11056	10	0.6133	0.9794	1.000	5.hbx
11056	11	0.7133	0.9678	-0.4567	5.hbx
11056	12	1.000	0.8444	0.3967	5.hbx
11056	13	0.8267	0.9639	0.6167	5.hbx
11056	0	1.000	0.8556	0.4989	6.hbx
11056	2	-0.2467	0.9439	0.1333	6.hbx
11056	4	1.000	0.9278	-0.1456	6.hbx
11056	5	0.03333	0.8256	-0.3011	6.hbx
11056	6	1.000	0.9700	-0.8111	6.hbx
11056	8	-0.04000	0.6706	1.000	6.hbx
11056	9	1.000	0.9872	0.3044	6.hbx
11056	10	1.000	0.9750	1.000	6.hbx
11056	11	1.000	0.8144	0.8911	6.hbx
11056	12	1.000	0.7794	-0.1789	6.hbx
11056	13	1.000	0.8261	1.000	6.hbx
11056	14	1.000	0.1694	-1.000	6.hbx
11057	2	-0.08000	0.8861	0.6844	1.hbx
11057	4	-0.5067	0.9900	1.000	1.hbx
11057	5	0.2733	0.9883	1.000	1.hbx
11057	6	-1.000	0.8900	1.000	1.hbx
11057	8	0.3667	0.9328	1.000	1.hbx
11057	9	1.000	0.9778	-0.08778	1.hbx
11057	10	0.5533	0.9300	1.000	1.hbx
11057	11	1.000	0.9761	1.000	1.hbx
11057	15	0.2867	0.9800	0.6611	1.hbx
11057	4	-0.5933	0.8922	1.000	2.hbx
11057	5	1.000	0.9539	0.4656	2.hbx
11057	6	1.000	0.9256	-0.7100	2.hbx
11057	8	1.000	0.9778	1.000	2.hbx
11057	9	0.8533	0.6778	1.000	2.hbx
11057	11	1.000	0.9800	1.000	2.hbx
11057	12	0.5067	0.9578	0.7633	2.hbx
11057	15	0.1000	0.8922	1.000	2.hbx
11057	2	1.000	0.9328	1.000	3.hbx
11057	6	0.5800	0.8578	0.4956	3.hbx
11057	8	0.7067	0.9172	1.000	3.hbx
11057	9	1.000	0.7567	-1.000	3.hbx
11057	10	1.000	0.9061	0.3756	3.hbx
11057	14	0.5067	0.9639	0.8933	3.hbx
11057	15	0.2667	0.8828	0.9989	3.hbx
11057	2	0.7800	0.9783	1.000	4.hbx
11057	8	1.000	0.9789	0.8178	4.hbx
11057	9	-0.02000	0.7406	-0.8700	4.hbx
11057	10	1.000	0.9906	1.000	4.hbx
11057	11	0.9067	0.9606	1.000	4.hbx
11057	14	1.000	0.9500	0.09444	4.hbx
11057	15	0.5200	0.9433	0.08333	4.hbx
11057	4	0.1533	0.8617	0.5367	5.hbx
11057	6	1.000	0.9300	1.000	5.hbx
11057	13	-1.000	0.9294	1.000	5.hbx
11057	14	0.7733	0.6272	1.000	5.hbx
11057	0	1.000	0.8794	0.8011	6.hbx
11057	2	1.000	0.9594	0.9967	6.hbx
11057	4	-1.000	0.9217	0.08444	6.hbx
11057	5	1.000	0.9956	0.4800	6.hbx
11057	8	0.09333	0.9644	0.4922	6.hbx
11057	9	1.000	0.9922	-0.3122	6.hbx
11057	10	-1.000	0.9722	1.000	6.hbx
11057	13	1.000	0.5667	-1.000	6.hbx
11057	14	-1.000	0.9500	0.1200	6.hbx
11057	15	0.1267	0.9839	1.000	6.hbx
11057	0	0.5667	0.9328	1.000	7.hbx
11057	2	-0.1133	0.2167	-1.000	7.hbx
11057	4	1.000	0.8139	0.2789	7.hbx
11057	5	-0.01333	0.8422	1.000	7.hbx
11057	6	1.000	0.9700	0.3244	7.hbx
11057	8	0.4000	0.8178	0.2856	7.hbx
11057	10	1.000	0.9044	1.000	7.hbx
11057	11	0.9267	0.9383	1.000	7.hbx
11057	13	1.000	0.9983	0.3289	7.hbx
11057	14	-0.2933	0.9422	-0.9767	7.hbx
11057	15	1.000	0.9961	0.3856	7.hbx
11057	0	0.2400	0.7856	1.000	8.hbx
11057	2	0.5333	0.9728	0.4811	8.hbx
11057	4	-0.1733	0.8322	-0.6478	8.hbx
11057	5	-1.000	0.9339	0.9111	8.hbx
11057	6	0.6733	0.8611	1.000	8.hbx
11057	9	1.000	0.9367	-0.1511	8.hbx
11057	11	0.9467	0.9711	0.3400	8.hbx
11057	13	-0.1800	0.9461	-0.04889	8.hbx
11057	15	-0.3000	0.7883	1.000	8.hbx
11058	2	1.000	0.8044	0.5122	1.hbx
11058	4	1.000	0.9267	0.8389	1.hbx
11058	6	1.000	0.8517	0.6778	1.hbx
11058	8	0.5933	0.8606	0.07667	1.hbx
11058	9	0.05333	0.8567	-0.4044	1.hbx
11058	14	-0.7267	0.9272	-1.000	1.hbx
11058	15	-0.5467	0.7478	-0.03333	1.hbx
11058	0	0.2667	0.8950	1.000	2.hbx
11058	2	0.6133	0.8356	0.3278	2.hbx
11058	4	0.02667	0.7761	-0.2122	2.hbx
11058	5	1.000	0.9006	0.8011	2.hbx
11058	6	0.9733	0.8556	0.2211	2.hbx
11058	8	0.1933	0.9000	1.000	2.hbx
11058	9	1.000	0.8028	0.1833	2.hbx
11058	11	1.000	0.9539	1.000	2.hbx
11058	12	0.1800	0.8611	1.000	2.hbx
11058	14	-0.06667	0.8161	-0.07111	2.hbx
11058	15	1.000	0.8622	0.8900	2.hbx
11058	0	1.000	0.9872	0.2022	3.hbx
11058	2	0.3933	0.8094	0.1989	3.hbx
11058	4	0.3000	0.9689	1.000	3.hbx
11058	6	0.3133	0.9617	1.000	3.hbx
11058	8	0.9867	0.7922	1.000	3.hbx
11058	9	-0.02000	0.7083	-0.2511	3.hbx
11058	11	0.7733	-0.1833	-1.000	3.hbx
11058	14	-0.1067	0.8756	0.2711	3.hbx
11058	15	-0.1000	0.8017	1.000	3.hbx
11058	0	0.2000	0.9561	1.000	4.hbx
11058	2	1.000	0.9222	0.5000	4.hbx
11058	4	1.000	0.9811	0.4311	4.hbx
11058	5	0.2267	0.8022	0.07333	4.hbx
11058	6	0.04000	0.8539	0.5733	4.hbx
11058	8	0.4667	0.7894	0.1667	4.hbx
11058	9	0.9533	0.9139	1.000	4.hbx
11058	14	-0.1600	0.9228	1.000	4.hbx
11058	15	-0.06000	0.8633	0.1156	4.hbx
11058	2	0.8333	0.9761	0.9989	5.hbx
11058	5	1.000	0.9467	0.2756	5.hbx
11058	6	0.06000	0.8172	-0.05111	5.hbx
11058	8	0.5933	0.9156	1.000	5.hbx
11058	9	0.8067	0.7156	-0.08889	5.hbx
11058	14	0.3600	0.9078	-0.1456	5.hbx
11058	15	0.4067	0.9928	1.000	5.hbx
11058	0	0.9867	0.8789	-0.4222	6.hbx
11058	2	0.2133	0.7567	0.3533	6.hbx
11058	4	1.000	0.9878	-0.1522	6.hbx
11058	5	0.1267	0.7994	0.2989	6.hbx
11058	6	0.7467	0.8322	0.3711	6.hbx
11058	8	0.1800	0.7206	1.000	6.hbx
11058	9	1.000	0.8817	1.000	6.hbx
11058	11	0.3267	0.8567	1.000	6.hbx
11058	14	-0.7667	0.9028	1.000	6.hbx
11058	15	0.1733	0.7894	0.4233	6.hbx
11058	0	0.5267	0.9500	1.000	7.hbx
11058	2	0.7000	0.9139	1.000	7.hbx
11058	4	1.000	0.9339	-0.08444	7.hbx
11058	5	1.000	0.9883	0.6456	7.hbx
11058	6	1.000	0.9422	1.000	7.hbx
11058	8	1.000	0.9006	0.5833	7.hbx
11058	9	0.3333	0.9472	0.1122	7.hbx
11058	11	0.8067	0.9522	1.000	7.hbx
11058	14	1.000	0.9722	0.8089	7.hbx
11058	15	0.8533	0.9806	0.9967	7.hbx
11060	2	-1.000	0.9528	1.000	1.hbx
11060	4	0.1000	0.8539	0.5322	1.hbx
11060	5	0.2067	0.7672	0.1778	1.hbx
11060	6	0.5400	-0.9983	-1.000	1.hbx
11060	8	-0.4600	0.8833	0.04889	1.hbx
11060	9	0.6733	0.8117	0.5133	1.hbx
11060	10	-0.1800	0.9361	0.9767	1.hbx
11060	11	0.2933	0.8567	0.9589	1.hbx
11060	12	0.8800	0.9706	1.000	1.hbx
11060	14	-0.3533	-0.9678	-1.000	1.hbx
11060	15	0.1133	0.6194	0.1333	1.hbx
11060	2	0.1467	0.08333	0.2944	2.hbx
11060	4	-1.000	0.7472	1.000	2.hbx
11060	5	-1.000	0.9128	0.8278	2.hbx
11060	12	-0.1067	0.7583	0.9989	2.hbx
11060	14	-0.4600	-0.9011	-1.000	2.hbx
11060	15	-0.3733	0.6500	-0.1633	2.hbx
11060	2	-0.7267	0.9589	0.2644	3.hbx
11060	4	-0.09333	0.6500	1.000	3.hbx
11060	5	-0.3333	0.6800	1.000	3.hbx
11060	6	-0.2867	0.9400	0.4644	3.hbx
11060	8	-0.9067	0.9739	0.2044	3.hbx
11060	9	0.06000	0.5661	0.5056	3.hbx
11060	10	0.1400	0.8839	1.000	3.hbx
11060	11	0.3133	-0.9617	-1.000	3.hbx
11060	14	0.9400	0.2661	-0.04667	3.hbx
11060	15	-0.07333	0.6811	1.000	3.hbx
11060	2	0.6000	0.8539	-0.3789	4.hbx
11060	5	-0.2933	0.9206	0.9767	4.hbx
11060	6	-0.9867	0.8250	-0.8867	4.hbx
11060	8	-0.006667	0.8644	-0.05000	4.hbx
11060	9	0.02667	0.9028	1.000	4.hbx
11060	14	0.1600	0.8350	0.3978	4.hbx
11060	15	0.7600	0.8044	0.06444	4.hbx
11060	2	1.000	0.9650	1.000	5.hbx
11060	4	-1.000	0.4400	0.4144	5.hbx
11060	5	1.000	0.7339	1.000	5.hbx
11060	6	1.000	0.7689	0.09667	5.hbx
11060	9	1.000	0.6572	0.1144	5.hbx
11060	6	-1.000	0.6983	0.2311	6.hbx
11060	8	0.4000	0.8272	0.07333	6.hbx
11060	9	-0.5600	0.7444	1.000	6.hbx
11060	10	-0.4333	0.9406	1.000	6.hbx
11060	11	-0.3400	0.7628	-0.8089	6.hbx
11060	14	-1.000	0.4122	1.000	6.hbx
11060	15	0.8267	0.9950	0.6556	6.hbx
11060	2	1.000	0.9833	0.2711	7.hbx
11060	5	1.000	0.7483	0.03889	7.hbx
11060	6	1.000	-0.2039	-1.000	7.hbx
11060	8	-0.9133	0.8356	-0.06222	7.hbx
11060	9	1.000	0.7956	0.9000	7.hbx
11060	10	-0.8867	0.9467	0.5989	7.hbx
11060	11	0.6467	0.8161	1.000	7.hbx
11060	12	1.000	0.9372	0.3678	7.hbx
11060	15	-1.000	0.05056	1.000	7.hbx
11060	2	-1.000	0.8817	0.2356	8.hbx
11060	4	1.000	0.9644	-0.2511	8.hbx
11060	6	-1.000	0.7100	0.3144	8.hbx
11060	8	0.6600	0.7217	0.04222	8.hbx
11060	9	-0.2667	0.7067	0.07556	8.hbx
11060	10	1.000	0.1089	1.000	8.hbx
11060	11	1.000	0.9356	1.000	8.hbx
11060	14	0.02000	0.04222	1.000	8.hbx
11060	15	-0.9133	0.9244	-0.02000	8.hbx
11059	0	-0.2133	0.9361	-0.5522	1.hbx
11059	2	0.08667	0.8850	0.5300	1.hbx
11059	4	0.2133	0.7161	0.1100	1.hbx
11059	6	0.9400	0.8306	-0.7678	1.hbx
11059	8	-1.000	0.9133	1.000	1.hbx
11059	9	-0.5667	0.8333	-0.4800	1.hbx
11059	11	1.000	-0.6144	1.000	1.hbx
11059	14	0.7200	0.8222	0.9711	1.hbx
11059	15	0.5733	0.8100	0.7378	1.hbx
11059	0	-0.1000	0.6333	-0.04889	2.hbx
11059	2	0.1533	0.5789	-1.000	2.hbx
11059	4	-0.9333	0.8667	0.4122	2.hbx
11059	6	-0.04000	0.8156	0.5889	2.hbx
11059	8	0.1200	0.8617	0.1533	2.hbx
11059	9	0.2000	0.7800	-0.5544	2.hbx
11059	11	0.9400	0.8494	1.000	2.hbx
11059	14	0.8267	0.8494	0.2178	2.hbx
11059	15	0.7933	0.8706	0.4433	2.hbx
11059	0	-0.5933	0.6922	-0.06889	3.hbx
11059	2	-0.5600	0.9683	0.2111	3.hbx
11059	4	-1.000	0.5356	0.4911	3.hbx
11059	6	-0.1933	0.7289	-0.4222	3.hbx
11059	8	-0.02000	0.9572	0.1978	3.hbx
11059	9	-0.6000	0.6272	-0.2378	3.hbx
11059	11	0.1533	-0.9400	-1.000	3.hbx
11059	14	0.02000	0.6967	0.2978	3.hbx
11059	15	0.1267	0.5011	-0.03111	3.hbx
11059	0	-0.9000	0.8639	-0.05556	4.hbx
11059	2	-0.5000	0.8267	1.000	4.hbx
11059	4	0.04000	0.8467	-0.5111	4.hbx
11059	6	0.04000	0.6806	-0.4644	4.hbx
11059	8	0.08000	0.7817	0.3389	4.hbx
11059	9	0.2467	0.8656	0.5444	4.hbx
11059	11	0.5467	0.9461	0.7867	4.hbx
11059	14	-0.3133	0.7111	0.06889	4.hbx
11059	15	0.8467	0.9661	0.7122	4.hbx
11059	0	-1.000	0.7556	-0.9633	5.hbx
11059	2	0.1533	0.9450	0.8367	5.hbx
11059	4	0.02000	0.8778	-0.7011	5.hbx
11059	6	0.01333	0.5906	-0.8178	5.hbx
11059	8	-0.2133	0.7106	-0.02556	5.hbx
11059	9	-0.6333	0.9233	0.1256	5.hbx
11059	14	1.000	0.9517	1.000	5.hbx
11059	15	0.3333	0.9294	0.9878	5.hbx
11059	0	0.1533	0.8533	1.000	6.hbx
11059	2	1.000	0.7456	0.7578	6.hbx
11059	4	0.2733	0.8883	-0.9756	6.hbx
11059	6	-1.000	0.8356	1.000	6.hbx
11059	8	1.000	0.9817	-0.2178	6.hbx
11059	9	-1.000	0.7033	1.000	6.hbx
11059	14	-0.6533	0.8250	-0.1400	6.hbx
11059	15	1.000	0.9811	-0.2122	6.hbx
11059	0	-0.05333	0.5444	-0.07667	7.hbx
11059	2	0.3667	0.8556	-0.4744	7.hbx
11059	4	0.3267	0.7867	-0.2456	7.hbx
11059	6	-0.6600	0.7428	-0.6711	7.hbx
11059	8	-0.2667	0.8467	-0.5189	7.hbx
11059	9	0.3867	0.8539	-0.4500	7.hbx
11059	14	1.000	0.8328	-0.3156	7.hbx
11059	15	-0.2933	0.8211	0.05556	7.hbx
11061	0	0.1400	0.5739	1.000	1.hbx
11061	4	0.1533	0.7078	0.5689	1.hbx
11061	5	-0.1400	0.8422	0.7900	1.hbx
11061	6	0.1533	0.7689	1.000	1.hbx
11061	7	0.9733	0.9839	0.9844	1.hbx
11061	8	0.1267	0.7478	-0.04778	1.hbx
11061	9	0.02000	0.6244	-0.3300	1.hbx
11061	10	-0.09333	0.7922	-0.4000	1.hbx
11061	12	0.03333	0.4767	0.1056	1.hbx
11061	13	-0.2600	0.8100	0.9567	1.hbx
11061	14	-0.05333	0.5411	1.000	1.hbx
11061	15	-0.8800	0.7072	1.000	1.hbx
11061	0	-0.3600	0.5000	0.04000	2.hbx
11061	2	-0.04667	0.9039	0.05556	2.hbx
11061	4	-0.5000	0.6772	-0.9022	2.hbx
11061	5	-1.000	0.2478	-0.1522	2.hbx
11061	6	-1.000	0.6228	1.000	2.hbx
11061	7	0.9800	0.9856	0.9800	2.hbx
11061	8	-0.4267	0.4128	0.8444	2.hbx
11061	9	-0.3333	0.4883	0.1244	2.hbx
11061	10	-0.5200	0.5600	-0.4022	2.hbx
11061	11	1.000	0.7517	-0.02111	2.hbx
11061	12	-0.6800	0.6389	-0.7511	2.hbx
11061	13	-0.8067	0.3033	-0.7700	2.hbx
11061	14	0.9067	0.6706	-0.4400	2.hbx
11061	15	-0.1533	0.6578	0.3422	2.hbx
11061	2	-0.5933	0.8778	1.000	3.hbx
11061	4	1.000	0.9594	0.1211	3.hbx
11061	5	-0.6200	0.4800	-0.3578	3.hbx
11061	6	0.08000	0.7883	1.000	3.hbx
11061	8	-0.4667	0.5472	-0.2900	3.hbx
11061	9	-1.000	0.7183	1.000	3.hbx
11061	10	-0.8733	0.5656	0.06333	3.hbx
11061	11	0.4067	0.3611	-0.8044	3.hbx
11061	12	-0.9867	0.7933	0.4211	3.hbx
11061	13	-1.000	0.4378	-0.1411	3.hbx
11061	14	1.000	0.9567	-0.6200	3.hbx
11061	15	1.000	-0.1450	1.000	3.hbx
11061	0	-0.006667	0.5372	1.000	4.hbx
11061	2	-1.000	0.5478	1.000	4.hbx
11061	4	-0.6467	0.7006	-0.2022	4.hbx
11061	5	-0.6067	0.9400	1.000	4.hbx
11061	8	-0.3267	0.6128	0.7133	4.hbx
11061	9	-0.6533	0.5356	-0.9600	4.hbx
11061	10	-1.000	0.5378	-0.07667	4.hbx
11061	11	-0.4133	0.3900	-0.1189	4.hbx
11061	12	0.02667	0.6639	0.5333	4.hbx
11061	13	-0.7067	0.3150	-0.6267	4.hbx
11061	14	-0.8733	0.5128	1.000	4.hbx
11061	15	-0.2267	0.4244	1.000	4.hbx
11061	0	-0.1533	0.4833	0.003333	5.hbx
11061	2	-1.000	0.7144	1.000	5.hbx
11061	4	-0.1667	0.8056	1.000	5.hbx
11061	5	-0.7200	0.5433	-0.3678	5.hbx
11061	6	0.8200	0.9089	-0.5778	5.hbx
11061	8	-0.9000	0.8378	1.000	5.hbx
11061	9	-1.000	0.7161	-1.000	5.hbx
11061	10	-1.000	0.7828	1.000	5.hbx
11061	11	-0.8133	0.8539	1.000	5.hbx
11061	12	-0.7600	0.8050	0.5033	5.hbx
11061	13	-0.9133	0.6783	1.000	5.hbx
11061	14	-1.000	0.9489	-0.9589	5.hbx
11062	2	0.1467	0.5483	0.1900	1.hbx
11062	4	0.09333	0.5356	0.1011	1.hbx
11062	5	0.07333	0.2844	0.1167	1.hbx
11062	6	-1.000	0.8056	-0.1556	1.hbx
11062	8	0.1600	0.3678	0.1178	1.hbx
11062	9	0.07333	0.1639	0.05444	1.hbx
11062	10	0.03333	0.3300	0.2522	1.hbx
11062	11	-0.3267	0.8383	0.9744	1.hbx
11062	12	0.3733	0.1522	0.2867	1.hbx
11062	14	0.02000	0.1589	0.2078	1.hbx
11062	15	-0.7533	-0.2172	0.1478	1.hbx
11062	2	0.07333	0.5539	0.2967	2.hbx
11062	4	-0.2267	0.7233	1.000	2.hbx
11062	5	0.2000	0.4900	0.3522	2.hbx
11062	6	0.4000	0.3422	0.3789	2.hbx
11062	8	-0.03333	0.5606	0.9356	2.hbx
11062	9	0.1333	0.1589	0.2233	2.hbx
11062	10	0.06667	0.4128	0.1578	2.hbx
11062	11	0.2267	0.8322	1.000	2.hbx
11062	12	0.04000	0.1739	0.1578	2.hbx
11062	14	0.02667	0.7394	0.4278	2.hbx
11062	15	-0.1467	0.2233	0.1178	2.hbx
11062	2	1.000	0.5306	-0.1178	3.hbx
11062	4	0.1600	0.7761	1.000	3.hbx
11062	5	0.02667	0.5806	0.03889	3.hbx
11062	6	0.01333	0.3450	0.2722	3.hbx
11062	8	0.6133	0.8211	0.1633	3.hbx
11062	9	0.1533	0.7894	1.000	3.hbx
11062	10	-0.4533	0.6006	0.3922	3.hbx
11062	11	0.3133	0.8844	0.5822	3.hbx
11062	12	0.1200	0.4167	0.06556	3.hbx
11062	14	-0.05333	0.3356	0.2400	3.hbx
11062	15	-0.4533	0.2178	0.2000	3.hbx
11062	2	0.2067	0.5161	-0.06333	4.hbx
11062	4	0.2933	0.6722	0.4489	4.hbx
11062	5	0.05333	0.5794	0.1922	4.hbx
11062	6	0.2667	0.3339	0.2556	4.hbx
11062	8	0.2067	0.5578	0.6878	4.hbx
11062	9	-0.06667	0.1461	0.08111	4.hbx
11062	10	0.1533	0.5539	0.1322	4.hbx
11062	11	0.06667	0.8561	0.4189	4.hbx
11062	12	0.1667	0.04000	0.2111	4.hbx
11062	14	0.1333	0.3800	0.2044	4.hbx
11062	15	-0.06000	-0.03833	0.4322	4.hbx
11062	2	-0.03333	0.6856	-0.03444	5.hbx
11062	4	1.000	0.8172	0.7433	5.hbx
11062	5	1.000	0.9622	-0.1767	5.hbx
11062	6	-0.8600	0.7772	-0.04333	5.hbx
11062	8	0.4400	0.8200	0.1211	5.hbx
11062	9	1.000	0.7550	-0.09556	5.hbx
11062	10	1.000	0.9206	0.2311	5.hbx
11062	11	1.000	0.9956	-0.9633	5.hbx
11062	12	0.7733	0.9467	0.04778	5.hbx
11062	14	0.5867	0.8356	-0.03000	5.hbx
11062	15	0.6200	0.9322	0.9289	5.hbx
11062	2	0.8000	0.8944	-0.05889	6.hbx
11062	4	-0.2200	0.4117	-0.7744	6.hbx
11062	5	-1.000	0.8344	-0.4678	6.hbx
11062	6	-0.5467	0.6517	-0.3922	6.hbx
11062	8	1.000	0.9594	0.003333	6.hbx
11062	9	1.000	0.8306	0.03333	6.hbx
11062	10	1.000	0.8100	1.000	6.hbx
11062	11	0.8800	0.7933	0.9267	6.hbx
11062	12	-0.05333	0.6133	-0.1189	6.hbx
11062	14	1.000	0.9733	0.9967	6.hbx
11062	15	0.8467	0.7839	1.000	6.hbx
11062	4	0.7867	0.7744	0.2033	7.hbx
11062	6	0.4200	0.3778	0.1956	7.hbx
11062	8	1.000	0.9878	0.4689	7.hbx
11062	9	1.000	0.6944	-0.01667	7.hbx
11062	10	0.7467	0.8906	-0.04667	7.hbx
11062	11	1.000	0.9611	0.9878	7.hbx
11062	12	1.000	0.6567	-0.03000	7.hbx
11062	15	1.000	0.9906	-0.2022	7.hbx
11110	6	0.8200	0.9939	1.000	1.hbx
11110	10	1.000	0.9911	1.000	1.hbx
11110	13	0.9467	0.9761	1.000	1.hbx
11110	14	1.000	0.9739	1.000	1.hbx
11110	4	1.000	0.9344	1.000	2.hbx
11110	6	1.000	0.9922	1.000	2.hbx
11110	9	1.000	0.9722	1.000	2.hbx
11110	10	1.000	0.9950	1.000	2.hbx
11110	14	0.6333	0.8083	1.000	2.hbx
11110	15	0.4067	0.7717	0.8889	2.hbx
11110	4	-1.000	-0.9983	-1.000	3.hbx
11110	5	0.8800	0.8561	1.000	3.hbx
11110	6	1.000	0.9844	1.000	3.hbx
11110	10	0.09333	0.9633	1.000	3.hbx
11110	12	-1.000	0.9300	1.000	3.hbx
11110	14	-1.000	0.9428	1.000	3.hbx
11110	4	-1.000	0.9344	-0.01222	4.hbx
11110	5	1.000	0.9944	1.000	4.hbx
11110	6	-0.3333	0.9239	1.000	4.hbx
11110	9	-0.2333	0.9906	1.000	4.hbx
11110	12	1.000	0.9894	0.5444	4.hbx
11110	15	0.2400	0.9300	1.000	4.hbx
11110	2	-0.7667	0.9600	1.000	5.hbx
11110	4	-1.000	0.9261	1.000	5.hbx
11110	6	0.8667	0.6533	1.000	5.hbx
11110	8	1.000	0.9117	0.9522	5.hbx
11110	9	0.8133	0.9472	-1.000	5.hbx
11110	10	-0.8800	0.8817	1.000	5.hbx
11110	12	1.000	0.9933	1.000	5.hbx
11110	14	-1.000	0.9156	1.000	5.hbx
11110	2	1.000	0.9922	1.000	6.hbx
11110	5	1.000	0.9061	1.000	6.hbx
11110	8	1.000	0.9394	-0.1656	6.hbx
11110	10	1.000	0.9439	1.000	6.hbx
11110	12	1.000	0.9339	0.2244	6.hbx
11110	14	1.000	0.9994	1.000	6.hbx
11110	5	-1.000	0.9561	1.000	7.hbx
11110	8	1.000	0.9856	1.000	7.hbx
11110	9	1.000	0.7544	1.000	7.hbx
11110	10	-1.000	0.7972	1.000	7.hbx
11110	2	0.1133	0.9083	1.000	8.hbx
11110	5	1.000	0.8689	0.8433	8.hbx
11110	8	1.000	0.9567	1.000	8.hbx
11110	9	1.000	0.9772	1.000	8.hbx
11110	10	1.000	-0.6622	-1.000	8.hbx
11110	13	0.8200	0.9956	0.6756	8.hbx
11110	14	1.000	0.9889	1.000	8.hbx
11110	2	0.1800	0.9711	1.000	9.hbx
11110	4	-1.000	0.8794	1.000	9.hbx
11110	6	-1.000	0.8472	-0.4011	9.hbx
11110	8	1.000	0.8339	0.2944	9.hbx
11110	9	-0.3000	0.7950	1.000	9.hbx
11110	11	-0.4333	0.9578	0.8044	9.hbx
11110	14	1.000	0.8833	0.08111	9.hbx
11064	0	-1.000	0.6800	1.000	1.hbx
11064	2	-0.8600	0.9561	1.000	1.hbx
11064	4	-0.4133	0.6833	0.4533	1.hbx
11064	6	-0.1467	0.5372	0.2089	1.hbx
11064	8	-0.4933	0.9217	0.8333	1.hbx
11064	9	0.1600	0.6444	-0.1444	1.hbx
11064	11	1.000	0.9383	1.000	1.hbx
11064	14	-0.2533	0.6706	0.2944	1.hbx
11064	15	0.4333	0.7561	0.6700	1.hbx
11064	0	-0.6067	0.5711	1.000	2.hbx
11064	2	0.1600	0.6583	0.2078	2.hbx
11064	4	-0.8800	0.5906	1.000	2.hbx
11064	6	0.3667	0.1261	-0.3167	2.hbx
11064	8	-1.000	0.8450	1.000	2.hbx
11064	9	-0.2067	0.2150	1.000	2.hbx
11064	11	0.5800	0.7183	1.000	2.hbx
11064	14	0.3800	0.7472	-0.02111	2.hbx
11064	15	-0.5333	0.6911	0.1589	2.hbx
11064	0	-0.1600	0.8539	0.8822	3.hbx
11064	2	0.2467	0.5833	0.1667	3.hbx
11064	4	0.6267	0.6439	-0.1389	3.hbx
11064	6	-0.4800	0.7083	-0.4156	3.hbx
11064	8	-0.2067	0.8022	-0.09556	3.hbx
11064	9	-0.02667	0.5361	-0.2867	3.hbx
11064	11	0.4133	0.9067	0.9056	3.hbx
11064	14	0.07333	0.6739	-0.1344	3.hbx
11064	15	0.1600	0.8306	0.5467	3.hbx
11064	0	-1.000	0.9322	1.000	4.hbx
11064	2	0.2600	0.9733	0.6756	4.hbx
11064	4	-1.000	0.8656	0.4178	4.hbx
11064	6	0.7467	0.8500	-0.1722	4.hbx
